t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
26.8,-0.849711313883114,0.85015092936961,0,0,0,0,1.00043971213155,-6.88338275267597e-15,0.156002898617119,0.0368548422787829,0,0,0,0.0253207325985506,0.0196649053032998
27,-0.853973053064294,0.854415328156068,0,0,0,0,1.00044237290982,2.27873275804313e-14,0.157028238267066,0.0369965199810199,0,0,0,0.0256290578390651,0.0197794558892738
27.2,-0.858216681024171,0.858661619037519,0,0,0,0,1.00044503701295,2.30232499731642e-14,0.158055527515951,0.0371377063632437,0,0,0,0.0259388393847848,0.0198938884718649
27.4,-0.862442350750688,0.86288995514704,0,0,0,0,1.00044770458615,2.73114864057789e-14,0.159084819791908,0.037278411692266,0,0,0,0.0262500755194566,0.0200082160592234
27.6,-0.866650213304113,0.867100487683383,0,0,0,0,1.000450375768,5.53723733531797e-15,0.160116165910659,0.0374186459321393,0,0,0,0.0265627645638335,0.020122451000371
27.8,-0.870840417849226,0.871293365943419,0,0,0,0,1.00045305069067,-5.05151476204446e-15,0.1611496141753,0.0375584187531169,0,0,0,0.0268769048746076,0.020236605010082
28,-0.875013111686843,0.8754687373539,0,0,0,0,1.0004557294802,-5.81479309147426e-15,0.162185210474056,0.0376977395402604,0,0,0,0.0271924948433812,0.020350689193369
28.2,-0.879168440284686,0.879626747502564,0,0,0,0,1.00045841225668,1.37390099297363e-14,0.163222998376191,0.0378366174020737,0,0,0,0.0275095328956746,0.0204647140695167
28.4,-0.883306547307605,0.883767540168595,0,0,0,0,1.00046109913453,-1.765254609154e-14,0.164263019225623,0.0379750611788471,0,0,0,0.0278280174899689,0.0205786895956204
28.6,-0.887427574647183,0.887891257352457,0,0,0,0,1.00046379022272,1.17683640610267e-14,0.165305312232619,0.0381130794512054,0,0,0,0.0281479471167821,0.0206926251895874
28.8,-0.891531662450738,0.891998039305111,0,0,0,0,1.00046648562497,1.77496906061947e-14,0.16634991456246,0.0382506805478466,0,0,0,0.0284693202977775,0.0208065297525741
29,-0.895618949149726,0.896088024556636,0,0,0,0,1.00046918543998,-6.00908212078366e-15,0.167396861422294,0.0383878725537594,0,0,0,0.0287921355849033,0.0209204116908299
29.2,-0.899689571487573,0.900161349944271,0,0,0,0,1.00047188976166,-1.33087985076941e-14,0.168446186145159,0.0385246633179632,0,0,0,0.0291163915595617,0.0210342789369315
29.4,-0.903743664546938,0.904218150639886,0,0,0,0,1.00047459867928,-1.95815585968262e-14,0.169497920271358,0.0386610604609734,0,0,0,0.0294420868318062,0.0211481389703918
29.6,-0.907781361776437,0.908258560176891,0,0,0,0,1.00047731227772,-2.35922392732846e-15,0.17055209362744,0.038797071382292,0,0,0,0.0297692200395663,0.0212619988376332
29.8,-0.911802795016823,0.912282710476616,0,0,0,0,1.00048003063764,-6.73072708679001e-15,0.17160873440239,0.0389327032675021,0,0,0,0.0300977898478989,0.0213758651713219
30,-0.915808094526648,0.916290731874155,0,0,0,0,1.00048275383565,-2.91433543964104e-16,0.172667869221448,0.0390679630954196,0,0,0,0.0304277949482643,0.0214897442090575
30.2,-0.919797389007415,0.920282753143693,0,0,0,0,1.00048548194451,-1.346145417358e-15,0.173729523217082,0.0392028576447776,0,0,0,0.0307592340578266,0.0216036418114222
